"","FECHA_DEF","registros_dia_4","registros_dia_5","registros_dia_6","registros_dia_7","registros_dia_8","registros_dia_9","registros_dia_10","registros_dia_11","registros_dia_12","registros_dia_13","registros_dia_14","registros_dia_15","registros_dia_16","registros_dia_17","registros_dia_18","registros_dia_19","registros_dia_20","registros_dia_21","registros_dia_22","registros_dia_23","registros_dia_24","registros_dia_25","registros_dia_26","registros_dia_27","registros_dia_28","registros_dia_29","registros_dia_30","registros_dia_31","registros_dia_32","registros_dia_33","registros_dia_34","registros_dia_35","registros_dia_36","registros_dia_37","registros_dia_38","registros_dia_39","registros_dia_40","registros_dia_41","registros_dia_42","registros_dia_43","registros_dia_44","registros_dia_45","registros_dia_46","registros_dia_47","registros_dia_48","registros_dia_49","registros_dia_50","registros_dia_51","registros_dia_52","registros_dia_53","registros_dia_54","registros_dia_55","registros_dia_56","registros_dia_57","registros_dia_58","registros_dia_59","registros_dia_60","acumulados_estimados","tasa_4dias","tasa_suave","Estado","Abreviatura","por_dia_suave","suave_duplex"
"47","2020-05-28",14,17,23,23,26,26,26,26,26,26,26,26,27,28,28,28,28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,746,1.18789808917197,1.18624108349804,"VERACRUZ","VZ",30.125,16.233947869316
"48","2020-05-29",10,12,18,20,20,20,20,21,21,21,21,21,22,22,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,771,1.17351598173516,1.17606246974523,"VERACRUZ","VZ",27.0625,17.0965965710475
"49","2020-05-30",21,27,29,29,30,30,33,33,33,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,808,1.16931982633864,1.16999695056115,"VERACRUZ","VZ",33.3125,17.6596722737427
"50","2020-05-31",7,8,10,10,12,17,18,18,18,18,21,21,22,22,24,24,25,25,25,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,835,1.16783216783217,1.16780100028627,"VERACRUZ","VZ",28.3125,17.8735440686726
"51","2020-06-01",17,17,17,20,23,25,25,25,25,26,27,27,27,28,29,29,30,30,30,31,31,31,31,31,31,31,31,31,31,32,32,32,32,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,870,1.16621983914209,1.16786951794932,"VERACRUZ","VZ",32.625,17.8667864663741
"52","2020-06-02",12,12,15,21,21,24,25,26,26,26,27,27,27,27,28,28,28,28,28,28,28,28,28,30,30,30,30,31,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,903,1.17120622568093,1.16707143896262,"VERACRUZ","VZ",31.875,17.9458406370286
"53","2020-06-03",17,20,24,25,27,27,27,27,28,28,28,30,30,30,30,30,31,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,937,1.15965346534653,1.1603528399917,"VERACRUZ","VZ",32.375,18.6424939819229
"54","2020-06-04",10,13,15,15,15,16,16,16,18,18,18,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,22,22,22,22,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,961,1.15089820359281,1.15300614629396,"VERACRUZ","VZ",27.375,19.4741773915848
"55","2020-06-05",10,22,27,28,30,33,33,35,36,36,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1001,1.15057471264368,1.14761877322226,"VERACRUZ","VZ",35.9375,20.1365790037054
"56","2020-06-06",11,14,17,19,21,21,22,22,23,23,23,23,23,23,25,25,25,25,25,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1028,1.13842746400886,1.13940810386866,"VERACRUZ","VZ",29.5625,21.2444384101448
