"","FECHA_DEF","registros_dia_4","registros_dia_5","registros_dia_6","registros_dia_7","registros_dia_8","registros_dia_9","registros_dia_10","registros_dia_11","registros_dia_12","registros_dia_13","registros_dia_14","registros_dia_15","registros_dia_16","registros_dia_17","registros_dia_18","registros_dia_19","registros_dia_20","registros_dia_21","registros_dia_22","registros_dia_23","registros_dia_24","registros_dia_25","registros_dia_26","registros_dia_27","registros_dia_28","registros_dia_29","registros_dia_30","registros_dia_31","registros_dia_32","registros_dia_33","registros_dia_34","registros_dia_35","registros_dia_36","registros_dia_37","registros_dia_38","registros_dia_39","registros_dia_40","registros_dia_41","registros_dia_42","registros_dia_43","registros_dia_44","registros_dia_45","registros_dia_46","registros_dia_47","registros_dia_48","registros_dia_49","registros_dia_50","registros_dia_51","registros_dia_52","registros_dia_53","registros_dia_54","registros_dia_55","registros_dia_56","registros_dia_57","registros_dia_58","registros_dia_59","registros_dia_60","acumulados_estimados","tasa_4dias","tasa_suave","Estado","Abreviatura","por_dia_suave","suave_duplex"
"32","2020-05-13",4,4,5,5,6,8,8,10,10,10,12,13,14,14,14,14,14,14,15,15,15,15,15,15,15,17,17,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,306,1.42325581395349,1.4527065495838,"VERACRUZ","VZ",20.4375,7.42468624261495
"33","2020-05-14",8,14,18,20,26,26,28,28,28,28,28,29,30,30,30,31,33,33,33,33,33,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,342,1.44303797468354,1.42656958205152,"VERACRUZ","VZ",29.625,7.80411488675718
"34","2020-05-15",12,13,13,15,15,16,16,18,18,18,18,19,19,19,20,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,366,1.3969465648855,1.3957712376521,"VERACRUZ","VZ",24.3125,8.31492775715425
"35","2020-05-16",5,6,7,8,9,9,10,10,11,12,13,13,13,15,16,15,15,16,16,16,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,385,1.34615384615385,1.35482990416758,"VERACRUZ","VZ",21.8125,9.13009096246066
"36","2020-05-17",4,7,7,12,12,13,14,14,14,14,15,16,17,18,18,18,19,19,19,19,19,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,407,1.33006535947712,1.32247757402556,"VERACRUZ","VZ",23,9.91957068308329
"37","2020-05-18",16,16,18,19,23,23,23,25,25,26,26,27,27,27,28,28,28,29,29,29,29,29,29,29,29,29,30,30,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,439,1.28362573099415,1.29809969716964,"VERACRUZ","VZ",28.625,10.6269589627775
"38","2020-05-19",13,13,13,19,19,23,24,24,24,24,26,29,31,31,33,33,33,33,33,33,33,33,33,33,34,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,474,1.29508196721311,1.30026559817328,"VERACRUZ","VZ",30.75,10.5594852217969
"39","2020-05-20",17,18,21,21,21,21,21,21,21,23,26,27,29,29,29,29,29,30,30,30,30,32,32,32,32,33,33,33,34,34,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,37,37,37,37,37,37,37,37,511,1.32727272727273,1.31725943529222,"VERACRUZ","VZ",32.5625,10.0618928786467
"40","2020-05-21",6,10,12,13,14,14,15,15,15,17,17,17,17,17,17,17,17,19,19,19,20,20,21,22,23,23,23,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,537,1.31941031941032,1.31612470826594,"VERACRUZ","VZ",27.4375,10.0934604760287
"41","2020-05-22",11,13,17,19,19,21,22,22,25,25,25,25,25,25,25,26,26,26,26,27,27,27,27,27,27,27,28,28,29,31,31,31,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,570,1.29840546697039,1.29394261213608,"VERACRUZ","VZ",30.75,10.7592352956672
"42","2020-05-23",9,12,13,14,14,14,15,19,20,20,20,20,20,22,22,22,22,22,22,22,23,23,24,24,24,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.0263185215947,27.0263185215947,27.0263185215947,27.0263185215947,27.0263185215947,27.0263185215947,27.0263185215947,597.026318521595,1.25954919519324,1.26115303358359,"VERACRUZ","VZ",27.952304168397,11.9494532533216
