"","FECHA_DEF","registros_dia_4","registros_dia_5","registros_dia_6","registros_dia_7","registros_dia_8","registros_dia_9","registros_dia_10","registros_dia_11","registros_dia_12","registros_dia_13","registros_dia_14","registros_dia_15","registros_dia_16","registros_dia_17","registros_dia_18","registros_dia_19","registros_dia_20","registros_dia_21","registros_dia_22","registros_dia_23","registros_dia_24","registros_dia_25","registros_dia_26","registros_dia_27","registros_dia_28","registros_dia_29","registros_dia_30","registros_dia_31","registros_dia_32","registros_dia_33","registros_dia_34","registros_dia_35","registros_dia_36","registros_dia_37","registros_dia_38","registros_dia_39","registros_dia_40","registros_dia_41","registros_dia_42","registros_dia_43","registros_dia_44","registros_dia_45","registros_dia_46","registros_dia_47","registros_dia_48","registros_dia_49","registros_dia_50","registros_dia_51","registros_dia_52","registros_dia_53","registros_dia_54","registros_dia_55","registros_dia_56","registros_dia_57","registros_dia_58","registros_dia_59","registros_dia_60","acumulados_estimados","tasa_4dias","tasa_suave","Estado","Abreviatura","por_dia_suave","suave_duplex"
"38","2020-05-19",1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,77,1.24193548387097,1.25054333875246,"NUEVO LEÓN","NL",4.375,12.4009837125079
"39","2020-05-20",1,2,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,83,1.27692307692308,1.26512188001752,"NUEVO LEÓN","NL",5,11.7897980827495
"40","2020-05-21",2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,86,1.26470588235294,1.26061148818502,"NUEVO LEÓN","NL",3.4375,11.9716135521976
"41","2020-05-22",1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,89,1.23611111111111,1.22968657159834,"NUEVO LEÓN","NL",3.4375,13.4097401823705
"42","2020-05-23",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,91,1.18181818181818,1.17736521936413,"NUEVO LEÓN","NL",2.8125,16.9806736641199
"43","2020-05-24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1062124248497,1.1062124248497,1.1062124248497,1.1062124248497,1.1062124248497,1.1062124248497,1.1062124248497,1.1062124248497,92.1062124248497,1.10971340270903,1.14422465502083,"NUEVO LEÓN","NL",2.24724448897796,20.5792719222627
"44","2020-05-25",5,6,6,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9.00000000000001,101.10621242485,1.17565363284709,1.16337783159477,"NUEVO LEÓN","NL",6.56913827655311,18.3217531794117
"45","2020-05-26",2,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.02545613500426,5.02545613500427,5.02545613500427,5.02545613500427,5.02545613500427,5.02545613500427,5.02545613500427,5.02545613500427,106.131668559854,1.19249065797589,1.19275356788267,"NUEVO LEÓN","NL",4.64595735249301,15.729700705974
"46","2020-05-27",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.01284980874062,4.01284980874062,4.01284980874062,4.01284980874062,4.01284980874062,4.01284980874062,4.01284980874063,4.01284980874063,110.144518368595,1.21037932273181,1.21316306800279,"NUEVO LEÓN","NL",4.07795730240748,14.3485669448399
"47","2020-05-28",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.01219473465417,4.01219473465417,4.01219473465417,4.01219473465417,4.01219473465417,4.01219473465418,4.01219473465418,4.01219473465418,114.156713103249,1.23940296857164,1.21940599079371,"NUEVO LEÓN","NL",3.95339193628014,13.9772884970099
