"","FECHA_DEF","registros_dia_4","registros_dia_5","registros_dia_6","registros_dia_7","registros_dia_8","registros_dia_9","registros_dia_10","registros_dia_11","registros_dia_12","registros_dia_13","registros_dia_14","registros_dia_15","registros_dia_16","registros_dia_17","registros_dia_18","registros_dia_19","registros_dia_20","registros_dia_21","registros_dia_22","registros_dia_23","registros_dia_24","registros_dia_25","registros_dia_26","registros_dia_27","registros_dia_28","registros_dia_29","registros_dia_30","registros_dia_31","registros_dia_32","registros_dia_33","registros_dia_34","registros_dia_35","registros_dia_36","registros_dia_37","registros_dia_38","registros_dia_39","registros_dia_40","registros_dia_41","registros_dia_42","registros_dia_43","registros_dia_44","registros_dia_45","registros_dia_46","registros_dia_47","registros_dia_48","registros_dia_49","registros_dia_50","registros_dia_51","registros_dia_52","registros_dia_53","registros_dia_54","registros_dia_55","registros_dia_56","registros_dia_57","registros_dia_58","registros_dia_59","registros_dia_60","acumulados_estimados","tasa_4dias","tasa_suave","Estado","Abreviatura","por_dia_suave","suave_duplex"
"49","2020-05-30",7,9,9,11,11,11,11,11,12,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16.3018850172648,16.3018850172648,16.3018850172649,16.3018850172649,16.3018850172649,16.3018850172649,16.3018850172649,16.3018850172649,220.849099519964,1.28009358811183,1.27690172883495,"OAXACA","OC",13.9540112286302,11.3427715097857
"50","2020-05-31",11,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17.4076175346053,17.4076175346053,17.4076175346053,17.4076175346053,17.4076175346053,17.4076175346053,17.4076175346053,17.4076175346053,238.25671705457,1.30015015696539,1.29981843744633,"OAXACA","OC",15.0323535832133,10.5733360454008
"51","2020-06-01",8,8,8,9,9,9,10,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.9617166578944,12.9617166578944,12.9617166578944,12.9617166578944,12.9617166578944,12.9617166578944,12.9617166578944,12.9617166578944,251.218433712464,1.3188798477427,1.30462441606045,"OAXACA","OC",12.674348923,10.4265900124181
"52","2020-06-02",5,5,5,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.7222361154948,10.7222361154948,10.7222361154948,10.7222361154948,10.7222361154948,10.7222361154948,10.7222361154948,10.7222361154948,261.940669827959,1.28058781179101,1.27366020366421,"OAXACA","OC",11.4826603174433,11.4619605700746
"53","2020-06-03",2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.00000000000001,6.00000000000001,6.00000000000001,6.00000000000001,6.00000000000001,6.00000000000001,6.00000000000001,6.00000000000001,6.29940953708645,6.29940953708645,6.29940953708646,6.29940953708646,6.29940953708646,6.29940953708647,6.29940953708647,6.29940953708647,268.240079365045,1.21458534333212,1.22248400632405,"OAXACA","OC",9.13185068778049,13.8018799867122
"54","2020-06-04",7,8,9,10,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.945143721661,12.945143721661,12.945143721661,12.945143721661,12.945143721661,12.945143721661,12.945143721661,12.945143721661,281.185223086706,1.18017752684095,1.17756475288074,"OAXACA","OC",12.5933213659851,16.9630684328821
"55","2020-06-05",3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.00000000000001,4.00000000000001,4.00000000000001,4.02774101483383,4.02774101483383,4.02774101483384,4.02774101483384,4.02774101483384,4.02774101483384,4.02774101483384,4.02774101483384,285.21296410154,1.13531861450894,1.14727701321174,"OAXACA","OC",7.93476604852061,20.1802320613306
"56","2020-06-06",5,5,6,7,7,7,9,9,9,9,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.9523445722065,12.9523445722065,12.9523445722065,12.9523445722065,12.9523445722065,12.9523445722065,12.9523445722065,12.9523445722065,298.165308673747,1.13829329698813,1.1470923531085,"OAXACA","OC",12.3273031717937,20.2039030127389
"57","2020-06-07",12,13,14,14,14,14,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17.409542763616,17.409542763616,17.409542763616,17.409542763616,17.409542763616,17.409542763616,17.409542763616,17.409542763616,315.574851437363,1.17646420394881,1.16985466416365,"OAXACA","OC",14.6251308766454,17.6733628410357
"58","2020-06-08",12,12,12,12,15,15,15,15,15,15,15,15,15,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18.5285735167055,18.5285735167055,18.5285735167055,18.5285735167055,18.5285735167055,18.5285735167055,18.5285735167055,18.5285735167055,334.103424954068,1.18819695176885,1.20218774425302,"OAXACA","OC",15.2547060020714,15.056713881026
"59","2020-06-09",19,19,20,20,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22.0000000000001,22.0000000000001,22.0000000000001,22.0000000000001,22.0000000000001,22.0000000000001,22.0000000000001,22.0000000000001,24.0935029573076,24.0935029573076,24.0935029573076,24.0935029573076,24.0935029573076,24.0935029573076,24.0935029573076,24.0935029573076,358.196927911376,1.25589286952557,1.24366271822922,"OAXACA","OC",18.7329073660858,12.7147489668687
"60","2020-06-10",12,13,15,15,15,15,15,16,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20.0000000000001,21.8649040601463,21.8649040601463,21.8649040601463,21.8649040601463,21.8649040601463,21.8649040601463,21.8649040601463,21.8649040601463,380.061831971522,1.27466818209689,1.26088933123514,"OAXACA","OC",18.3150246640458,11.9602326344231
"61","2020-06-11",5,6,6,8,8,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.7233714463265,10.7233714463265,10.7233714463265,10.7233714463265,10.7233714463265,10.7233714463265,10.7233714463265,10.7233714463265,390.785203417849,1.23832809122122,1.24410655825853,"OAXACA","OC",13.0207559764635,12.6939775351919
"62","2020-06-12",12,13,13,14,14,14,15,15,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17.0000000000001,17.0000000000001,18.5255267638904,18.5255267638904,18.5255267638904,18.5255267638904,18.5255267638904,18.5255267638904,18.5255267638904,18.5255267638904,409.310730181739,1.22510186849479,1.22773327242424,"OAXACA","OC",17.2706075753847,13.5136428843618
"63","2020-06-13",23,23,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26.0000000000001,26.0000000000001,26.0000000000001,26.0000000000001,26.0000000000001,26.0000000000001,26.0000000000001,26.0000000000001,26.0000000000001,28.5496463575989,28.5496463575989,28.5496463575989,28.5496463575989,28.5496463575989,28.5496463575989,28.5496463575989,28.5496463575989,437.860376539338,1.22240126148617,1.21401547371386,"OAXACA","OC",23.8152864561618,14.2965996068564
"64","2020-06-14",7,7,7,7,7,9,10,10,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.9528172051812,12.9528172051812,12.9528172051812,12.9528172051812,12.9528172051812,12.9528172051812,12.9528172051812,12.9528172051812,450.813193744519,1.18615750338829,1.19893264117901,"OAXACA","OC",16.0169014195139,15.2817219595952
"65","2020-06-15",8,9,9,11,11,11,13,14,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18.5254224027241,18.5254224027241,18.5254224027241,18.5254224027241,18.5254224027241,18.5254224027241,18.5254224027241,18.5254224027241,469.338616147243,1.20101429645329,1.19842679670009,"OAXACA","OC",18.8729464957296,15.3173493754493
