"","Abreviatura","FECHA_DEF","acumulados_estimados","tasa_4dias","tasa_suave","Estado","suave_duplex","Poblacion2010","per_capita"
"1827","GR","2020-06-14",770,1.12573099415205,1.12495037667225,"GUERRERO",23.5486158961767,3388768,0.227221220219266
"1828","GR","2020-06-15",785,1.11823361823362,1.11973408146434,"GUERRERO",24.5163902262872,3388768,0.231647607626134
"1829","GR","2020-06-16",804.051428571429,1.1167380952381,1.11539181421068,"GUERRERO",25.3886706713475,3388768,0.237269541193563
"1830","GR","2020-06-17",829.063513755277,1.1098574481329,1.10948525956941,"GUERRERO",26.6861475074261,3388768,0.244650419785384
"1831","GR","2020-06-18",848.145796015779,1.10148804677374,1.10787424365149,"GUERRERO",27.0646746556141,3388768,0.250281458044864
"1832","GR","2020-06-19",878.150794846595,1.1186634329256,1.11212908850591,"GUERRERO",26.0885009318131,3388768,0.259135707976054
"1833","GR","2020-06-20",892.257029244408,1.10970144139871,1.10843886960271,"GUERRERO",26.9307300556989,3388768,0.263298351862508
"1834","GR","2020-06-21",908.395907201534,1.09568916268781,1.10157899828169,"GUERRERO",28.6588462989108,3388768,0.268060813605869
"1835","GR","2020-06-22",937.401458985164,1.10523622635244,1.09798679213415,"GUERRERO",29.660234591302,3388768,0.276620134215492
"1836","GR","2020-06-23",953.483446526285,1.08578555314392,1.09057992715594,"GUERRERO",31.9755688597076,3388768,0.281365808024121
"1837","GR","2020-06-24",968.556047803074,1.0855123759835,1.08518800393563,"GUERRERO",33.9141111462876,3388768,0.28581361952281
"1838","GR","2020-06-25",984.648213582794,1.08394171063162,1.08182344898228,"GUERRERO",35.2531387857174,3388768,0.29056229685325
"1839","GR","2020-06-26",1006.6735507661,1.07389799868237,1.07818202261656,"GUERRERO",36.8321548728438,3388768,0.297061808529265
"1840","GR","2020-06-27",1030.70643553915,1.08099038246988,1.0802005829088,"GUERRERO",35.9391518776502,3388768,0.304153732429942
"1841","GR","2020-06-28",1050.80928320314,1.08492356801307,1.08434543213395,"GUERRERO",34.23941704544,3388768,0.310085931879416
"1842","GR","2020-06-29",1069.86381539439,1.08654421003977,1.08566872540762,"GUERRERO",33.7313762843009,3388768,0.315708781301757
"1843","GR","2020-06-30",1091.90146655546,1.08466291353786,1.08150619990097,"GUERRERO",35.3850982103208,3388768,0.322211926740178
"1844","GR","2020-07-01",1103.01540071964,1.07015476248838,1.07130764581626,"GUERRERO",40.2524488012906,3388768,0.325491565288517
"1845","GR","2020-07-02",1114.12910109551,1.06025814475044,1.0615362803807,"GUERRERO",46.428661281476,3388768,0.328771134847681
"1846","GR","2020-07-03",1129.21351508098,1.05547406953352,1.05617991348261,"GUERRERO",50.7256240353422,3388768,0.333222432188035
"1847","GR","2020-07-04",1150.33279386209,1.05351337011293,1.05409537892797,"GUERRERO",52.6278299617772,3388768,0.339454572830626
"1848","GR","2020-07-05",1162.4466491869,1.0538807059525,1.05432430047257,"GUERRERO",52.4117976714034,3388768,0.343029280607848
"1849","GR","2020-07-06",1176.54530938907,1.05602241987234,1.05707362993012,"GUERRERO",49.9526259190075,3388768,0.347189689406023
"1850","GR","2020-07-07",1199.64140346984,1.06236897402331,1.05811326859413,"GUERRERO",49.0833241888199,3388768,0.354005173405155
"1851","GR","2020-07-08",1209.7966093037,1.05169270645755,1.05423271343517,"GUERRERO",52.4980091504721,3388768,0.357001898419632
"1852","GR","2020-07-09",1221.93656153843,1.05117646680228,1.05159783601341,"GUERRERO",55.1092636834194,3388768,0.360584307199085
"1853","GR","2020-07-10",1238.132401887,1.05234570399155,1.04973146172693,"GUERRERO",57.126282048226,3388768,0.365363578116589
"1854","GR","2020-07-11",1251.29552957726,1.04305797212235,1.04467243252796,"GUERRERO",63.4410671665534,3388768,0.369247918292801
"1855","GR","2020-07-12",1258.46440635558,1.04022808187559,1.04165643079003,"GUERRERO",67.9353451689707,3388768,0.371363400018998
"1856","GR","2020-07-13",1274.61618626989,1.04311158728661,1.04384609504959,"GUERRERO",64.6109443002123,3388768,0.376129669033079
"1857","GR","2020-07-14",1298.71808792684,1.04893312374954,1.04714639481294,"GUERRERO",60.1837255994571,3388768,0.383241959298141
"1858","GR","2020-07-15",1310.86688740091,1.04760774446607,1.04826652760998,"GUERRERO",58.818705608129,3388768,0.386826978831512
"1859","GR","2020-07-16",1320.02533613234,1.04891749775827,1.0478565911837,"GUERRERO",59.3108515336001,3388768,0.38952956830693
"1860","GR","2020-07-17",1333.22765868238,1.04598362475218,1.04463445751526,"GUERRERO",63.4938803788681,3388768,0.393425474592059
"1861","GR","2020-07-18",1347.61882762336,1.03765308279842,1.03966333156346,"GUERRERO",71.2803794910813,3388768,0.397672200523424
"1862","GR","2020-07-19",1359.84550941472,1.0373635359048,1.03836894079345,"GUERRERO",73.6388739540073,3388768,0.401280202544028
"1863","GR","2020-07-20",1374.27258064294,1.04109560856577,1.04047901487315,"GUERRERO",69.8715975921755,3388768,0.405537522970866
"1864","GR","2020-07-21",1389.70492410776,1.04236130645624,1.0413446796278,"GUERRERO",68.4372850287045,3388768,0.410091491688944
"1865","GR","2020-07-22",1400.93129825512,1.03956049703296,1.04076531458895,"GUERRERO",69.3904891059867,3388768,0.413404310432322
"1866","GR","2020-07-23",1416.38646851094,1.04157895783364,1.04020954176516,"GUERRERO",70.3306882329164,3388768,0.41796501516508
